fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-06-08 03:10:00,21814.0,22221.0,22209.0,22072.0,22129.0,22065.0,22142.0,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996
2015-06-08 03:20:00,22221.0,22209.0,22072.0,22129.0,22065.0,22142.0,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0
2015-06-08 03:30:00,22209.0,22072.0,22129.0,22065.0,22142.0,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0
2015-06-08 03:40:00,22072.0,22129.0,22065.0,22142.0,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0
2015-06-08 03:50:00,22129.0,22065.0,22142.0,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004
2015-06-08 04:00:00,22065.0,22142.0,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004
2015-06-08 04:10:00,22142.0,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0
2015-06-08 04:20:00,21950.0,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0
2015-06-08 04:30:00,21959.0,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0
2015-06-08 04:40:00,22069.0,21916.0,21945.0,22338.0,22147.0,22483.0,22350.0,22587.0,22898.0,23778.000000000004,24175.0,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0
