fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-06-08 00:00:00,0.059011024864818226,0.05180206530300673,0.04685355735745485,0.038948706053713235,0.03784254372283046,0.029921964344061573,0.03291858974358989,0.016371708280823356,0.023750233297232505,0.022003484597759675,0.014475766760617927,0.020946799154402118,0.0107365807292808,0.01504611537997455,0.016907921550052874,0.023568389692625653,0.02960972624741041,0.033696457361227276,0.007371698252718752,0.0017862310328229578,0.02297543357072139,0.026813014290377774,0.023555190116437114,0.024569180995526234
2015-06-08 00:10:00,0.05281277653253724,0.047876348350253804,0.040481261098806814,0.03757580112401385,0.030387909578704603,0.03204751602564117,0.01602637313589582,0.020994532958655786,0.020570546530252885,0.013160544370454838,0.018942488461786575,0.006821685174431345,0.012974813934228424,0.013809736572523794,0.021062848352095334,0.022765567147485344,0.03169372400074834,0.001337157880966465,0.0005914707871091959,0.019061272979388866,0.020763946344950244,0.01837832930296303,0.022995577776899093,0.018203319737140268
2015-06-08 00:20:00,0.04860639731633416,0.041146410097170676,0.03884559966692159,0.029986180388212855,0.032303205128205274,0.01501342286284394,0.02064581931359354,0.017808343145366598,0.011778758229700073,0.0177326066141663,0.005049860027610991,0.009269181091220218,0.011882170178665843,0.018325759366342727,0.020672631903733415,0.025340070899546596,0.0003043842710561041,0.006134159112267351,0.017032557884433645,0.01738271576275384,0.012854857823260239,0.018410601614397396,0.01699887052458645,0.01803839987354349
2015-06-08 00:30:00,0.04163946523704058,0.03919504583601675,0.03105440032265984,0.031833012820512964,0.015143385055660576,0.019587931369868774,0.017515556713552274,0.009112342129609707,0.016478347023194614,0.004015303830477276,0.007851235136676758,0.008454304998678181,0.016618782567829032,0.018324095296866048,0.023700845594708808,0.006328260084406425,0.0073400217463555515,0.01213352867220197,0.015650415512855148,0.009989855642895977,0.013424832798590086,0.012925058067074552,0.01714034343668142,0.005725370159453303
2015-06-08 00:40:00,0.03950557730236677,0.031166638799828603,0.03275993589743604,0.014675143746061752,0.0196819895850858,0.016501287497878478,0.008948874333017772,0.014073039714045804,0.002942142234956392,0.007109697221490939,0.0074869504813623545,0.013589424799920848,0.016912993261559484,0.021809279669410573,0.007503138935022979,0.012791025832034474,0.011433792921110662,0.011335494619298482,0.008571291540186661,0.011133492108771296,0.008451768921368683,0.013591075501309727,0.0050900484054669706,0.0022678094687827314
2015-06-08 00:50:00,0.03134205629186422,0.03270288461538476,0.01552925133900441,0.01928382349848587,0.016625263864137815,0.00804034637355308,0.014076653810568742,0.0008399884132445107,0.006272778317098855,0.007078615174480085,0.013123495283848555,0.014315914675805527,0.020725117753224456,0.008991022574737226,0.013465764531951958,0.006695612399306962,0.011098048651447612,0.00479972150801921,0.010006841983370238,0.006680103529345117,0.009596881068783307,0.0019525911161731207,0.0018014751924040257,0.0031467358058815532
2015-06-08 01:00:00,0.032797355769230915,0.015381813169502205,0.020103321101110364,0.016359245056856753,0.008268108701966521,0.013364004405499457,0.0010552712889512206,0.00459996887477513,0.006522521865086359,0.013096097769447253,0.014402607357737912,0.018631851284280496,0.009729987600673432,0.014470530679838636,0.006540301122811755,0.007005359595209149,0.005032358587803552,0.006823448585566451,0.005845123782007705,0.008352956908815825,0.0016218500854214123,0.0009103435664192358,0.0028008745298835473,0.008246240617585325
2015-06-08 01:10:00,0.015418816293845831,0.019906414951001008,0.017160367739095385,0.008148176287706012,0.013704738063731663,0.0005373939935136082,0.0049985465754025715,0.005276088022118435,0.012793350941031617,0.014709087941332041,0.019229902853589824,0.011414010243663831,0.014887407456220777,0.005954917364205031,0.007251951629969832,0.0014906824823305545,0.007415149520990556,0.0031251770337638795,0.007709560027323638,0.002479712414578588,0.0041606303224190535,0.0003907312010059359,0.008644690237725862,0.011839613237639553
2015-06-08 01:20:00,0.01994387394326211,0.016990314595001697,0.008985854194457592,0.013792905209140047,0.0010647728393303238,0.004757994520863499,0.0059008539500352486,0.012047949600941032,0.014709776661744611,0.019903871549940572,0.010217091305683214,0.01603408719744201,0.005925911862652446,0.007115552112882165,0.00217248875838166,0.004521693111979755,0.004115149841377747,0.0055143011584319395,0.0028804812072892936,0.004575732757639237,0.002466783865376773,0.010725700544123015,0.012259341535657326,0.0006450960806697108
2015-06-08 01:30:00,0.017022220277494907,0.008839615651491028,0.014624231458171806,0.0013330418383223036,0.005424375987231802,0.0058902690727440955,0.012818171886680446,0.014390640840569489,0.02012508872760488,0.009257281049506303,0.014361745180847162,0.005233295643760407,0.007344643500382728,0.0023413254066237768,0.005464760608251616,0.0017143949694085655,0.006719501541188691,0.004745159453302962,0.004889349896397832,0.0026317494279305812,0.013403716890627852,0.014172149122807018,5.59584564419375e-06,0.014048089893665057
